EmployeeID,Age,Department,JobRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,YearsAtCompany,EducationField,PerformanceRating,NumCompaniesWorked,DistanceFromHome,Attrition
1315,51,Sales,Manager,74892,2,4,No,1,Marketing,3,7,24,Yes
1316,34,Research & Development,Human Resources,41661,1,4,No,16,Medical,4,1,23,No
1317,43,Sales,Research Scientist,66260,4,2,No,8,Life Sciences,2,9,11,No
1318,35,Research & Development,Sales Executive,29515,3,2,No,1,Marketing,4,7,27,No
1319,40,Research & Development,Manufacturing Director,56124,1,3,No,10,Medical,1,6,4,No
1320,36,Research & Development,Manager,31377,4,4,No,9,Life Sciences,3,5,29,No
1321,59,Human Resources,Manufacturing Director,37247,4,4,Yes,19,Other,4,4,13,No
1322,18,Sales,Research Scientist,38570,4,4,No,7,Marketing,1,8,15,No
1323,45,Research & Development,Research Scientist,49714,3,2,Yes,19,Medical,4,2,2,Yes
1324,19,Research & Development,Sales Executive,56793,3,1,Yes,3,Medical,1,6,14,Yes
1325,37,Research & Development,Research Scientist,69879,2,4,No,2,Life Sciences,4,3,25,No
1326,29,Sales,Sales Executive,78056,3,1,No,1,Technical Degree,2,7,7,No
1327,50,Research & Development,Manufacturing Director,55452,2,4,No,19,Life Sciences,3,2,19,No
1328,40,Sales,Research Scientist,71392,1,4,Yes,8,Medical,4,4,2,Yes
1329,54,Sales,Sales Executive,54061,1,3,No,2,Life Sciences,3,5,22,No
1330,26,Human Resources,Laboratory Technician,56479,1,2,Yes,5,Marketing,4,8,11,Yes
1331,49,Research & Development,Manufacturing Director,14681,1,4,Yes,7,Technical Degree,3,8,4,Yes
1332,50,Sales,Sales Executive,78813,4,2,No,3,Technical Degree,3,2,23,No
1333,59,Research & Development,Human Resources,40362,1,4,Yes,18,Life Sciences,3,3,1,Yes
1334,30,Sales,Manufacturing Director,17099,2,4,Yes,4,Other,2,8,22,Yes
1335,47,Research & Development,Manager,23326,2,2,No,17,Life Sciences,3,5,16,Yes
1336,19,Research & Development,Manufacturing Director,42593,2,3,No,8,Technical Degree,1,6,8,No
1337,41,Research & Development,Laboratory Technician,38975,4,3,Yes,7,Marketing,4,5,4,No
1338,51,Human Resources,Laboratory Technician,48357,4,1,No,8,Marketing,3,9,28,No
1339,52,Sales,Sales Executive,27786,3,3,No,16,Medical,1,1,24,No
1340,44,Research & Development,Human Resources,58048,3,3,No,8,Medical,2,0,16,No
1341,57,Sales,Laboratory Technician,44495,4,1,Yes,6,Life Sciences,2,8,5,Yes
1342,24,Sales,Human Resources,34634,1,4,No,2,Technical Degree,3,7,14,No
1343,46,Research & Development,Laboratory Technician,73741,4,1,No,16,Other,1,2,19,No
1344,24,Human Resources,Laboratory Technician,39332,1,2,No,0,Medical,1,2,26,Yes
1345,49,Research & Development,Research Scientist,77455,2,3,No,2,Marketing,1,4,16,No
1346,48,Sales,Laboratory Technician,71736,1,4,No,15,Life Sciences,2,7,23,No
1347,25,Research & Development,Sales Executive,56140,3,4,No,11,Medical,3,6,8,No
1348,29,Human Resources,Manufacturing Director,54032,1,4,Yes,15,Medical,4,2,5,Yes
1349,31,Sales,Laboratory Technician,20483,4,4,No,19,Other,4,4,26,No
1350,48,Research & Development,Manager,10650,1,1,No,6,Technical Degree,1,2,25,Yes
1351,59,Sales,Manager,57909,1,4,Yes,12,Technical Degree,2,2,7,Yes
1352,38,Research & Development,Human Resources,48811,4,1,No,2,Life Sciences,2,7,9,No
1353,52,Sales,Manager,61076,4,1,No,2,Medical,4,6,19,No
1354,24,Research & Development,Research Scientist,75153,3,2,Yes,8,Technical Degree,1,8,2,Yes
1355,23,Research & Development,Manager,15550,4,3,No,2,Marketing,3,7,29,No
1356,32,Research & Development,Manager,59313,1,2,No,12,Other,1,6,21,Yes
1357,20,Sales,Sales Executive,58011,2,4,No,17,Medical,1,6,23,No
1358,43,Human Resources,Research Scientist,41357,3,1,No,2,Life Sciences,3,8,25,No
1359,59,Sales,Manager,19883,1,2,No,7,Technical Degree,2,6,4,Yes
1360,28,Sales,Human Resources,36764,1,4,No,2,Other,2,6,18,No
1361,55,Sales,Sales Executive,53453,1,2,No,14,Technical Degree,3,7,23,Yes
1362,25,Research & Development,Manufacturing Director,68325,2,4,No,2,Other,1,0,8,No
1363,54,Research & Development,Manager,47517,4,2,No,9,Life Sciences,3,6,10,No
1364,25,Research & Development,Research Scientist,77049,1,4,No,5,Technical Degree,2,4,12,No
1365,29,Sales,Sales Executive,64133,2,2,Yes,11,Life Sciences,2,1,26,Yes
1366,59,Research & Development,Laboratory Technician,41310,2,3,Yes,4,Other,1,6,6,Yes
1367,26,Research & Development,Laboratory Technician,36078,4,1,Yes,10,Medical,2,1,8,Yes
1368,40,Research & Development,Human Resources,69417,3,2,Yes,5,Technical Degree,2,3,28,Yes
1369,36,Research & Development,Human Resources,50904,4,3,Yes,18,Technical Degree,4,2,8,No
1370,21,Research & Development,Sales Executive,21959,3,2,No,17,Marketing,1,3,1,No
1371,23,Research & Development,Manager,32331,3,2,No,11,Marketing,3,4,10,No
1372,27,Sales,Human Resources,56152,4,1,Yes,6,Marketing,4,0,8,Yes
1373,19,Sales,Laboratory Technician,15090,1,1,Yes,10,Other,2,7,23,Yes
1374,32,Research & Development,Manufacturing Director,52167,1,2,No,15,Medical,1,1,28,Yes
1375,44,Human Resources,Laboratory Technician,64999,1,1,No,19,Medical,2,7,13,Yes
1376,55,Research & Development,Manufacturing Director,11136,1,3,No,15,Marketing,1,9,29,Yes
1377,19,Human Resources,Manufacturing Director,23810,4,4,No,1,Medical,3,2,28,No
1378,48,Research & Development,Human Resources,55160,4,4,No,1,Technical Degree,3,9,15,No
1379,31,Sales,Manager,76975,4,3,Yes,7,Marketing,4,6,11,No
1380,59,Research & Development,Research Scientist,38942,3,4,No,15,Medical,3,1,12,No
1381,30,Research & Development,Research Scientist,56321,4,2,No,1,Medical,4,7,19,No
1382,34,Sales,Human Resources,27220,4,3,Yes,1,Technical Degree,2,1,3,No
1383,56,Research & Development,Research Scientist,32263,2,2,No,5,Technical Degree,2,1,1,Yes
1384,38,Research & Development,Manufacturing Director,11499,1,1,No,19,Technical Degree,1,8,23,Yes
1385,43,Human Resources,Human Resources,39880,4,4,No,10,Marketing,3,3,4,No
1386,51,Research & Development,Manufacturing Director,66870,4,1,No,13,Medical,3,3,11,No
1387,50,Research & Development,Manufacturing Director,41004,4,1,No,16,Other,4,3,27,No
1388,28,Sales,Manager,74651,4,3,No,15,Marketing,4,9,8,No
1389,50,Human Resources,Manufacturing Director,65332,4,2,Yes,13,Marketing,3,8,14,Yes
1390,24,Research & Development,Research Scientist,42854,3,1,No,2,Marketing,4,5,9,No
1391,37,Research & Development,Laboratory Technician,40594,2,3,No,9,Marketing,2,9,19,No
1392,56,Research & Development,Laboratory Technician,57018,2,3,No,15,Technical Degree,1,6,3,No
1393,58,Research & Development,Research Scientist,76100,4,4,No,3,Medical,4,6,1,No
1394,28,Research & Development,Research Scientist,20767,4,2,No,7,Life Sciences,3,7,12,No
1395,32,Sales,Manufacturing Director,20063,1,4,Yes,0,Other,1,4,20,Yes
1396,54,Sales,Manufacturing Director,25708,2,2,No,13,Other,1,3,10,Yes
1397,36,Research & Development,Research Scientist,30830,2,4,Yes,15,Life Sciences,2,9,2,Yes
1398,33,Sales,Sales Executive,41518,4,1,No,7,Marketing,3,8,28,No
1399,30,Research & Development,Manager,65499,4,1,Yes,15,Marketing,3,0,10,Yes
1400,39,Research & Development,Human Resources,39425,3,3,Yes,5,Medical,4,3,29,No
1401,56,Sales,Human Resources,63993,4,2,Yes,2,Technical Degree,1,4,29,Yes
1402,50,Sales,Sales Executive,58160,3,1,No,18,Marketing,1,3,21,No
1403,22,Research & Development,Laboratory Technician,78313,1,3,No,5,Life Sciences,4,9,22,No
1404,48,Human Resources,Sales Executive,77722,1,4,Yes,13,Life Sciences,1,5,19,Yes
1405,36,Research & Development,Manufacturing Director,31866,2,1,No,10,Medical,4,3,11,Yes
1406,25,Research & Development,Research Scientist,77957,1,1,No,3,Other,2,6,21,Yes
1407,26,Research & Development,Research Scientist,14827,3,4,No,15,Marketing,3,5,9,No
1408,54,Human Resources,Manager,23971,2,2,Yes,6,Medical,1,4,19,Yes
1409,41,Human Resources,Laboratory Technician,17840,1,4,Yes,16,Life Sciences,2,2,8,Yes
1410,42,Human Resources,Research Scientist,34532,2,3,Yes,19,Other,2,7,11,Yes
1411,19,Sales,Manager,69135,1,3,No,4,Medical,3,7,23,No
1412,25,Sales,Research Scientist,35642,3,1,No,10,Technical Degree,4,6,10,No
1413,41,Research & Development,Research Scientist,60604,3,2,No,19,Technical Degree,4,7,15,No
1414,18,Sales,Laboratory Technician,18801,4,3,No,14,Medical,1,5,21,No
1415,44,Sales,Manager,25825,2,4,Yes,15,Other,3,9,22,Yes
1416,42,Research & Development,Manufacturing Director,76750,1,2,Yes,15,Life Sciences,2,3,28,Yes
1417,34,Human Resources,Sales Executive,72445,1,2,Yes,11,Other,4,2,22,Yes
1418,27,Research & Development,Human Resources,60111,1,2,No,5,Medical,1,9,8,Yes
1419,43,Sales,Human Resources,69233,4,4,No,7,Life Sciences,1,4,9,No
1420,25,Research & Development,Laboratory Technician,21363,2,2,Yes,11,Technical Degree,2,8,9,Yes
1421,41,Sales,Manager,58162,4,4,Yes,17,Other,3,7,1,No
1422,36,Sales,Manufacturing Director,22117,3,3,Yes,1,Other,2,8,5,Yes
1423,26,Research & Development,Human Resources,18799,3,2,Yes,5,Medical,3,1,28,Yes
1424,19,Human Resources,Sales Executive,78494,4,3,No,4,Technical Degree,2,9,18,No
1425,42,Human Resources,Laboratory Technician,54114,2,1,Yes,5,Technical Degree,2,9,6,Yes
1426,47,Sales,Human Resources,29268,4,1,No,1,Technical Degree,2,8,23,No
1427,43,Research & Development,Manufacturing Director,31650,3,3,No,11,Medical,3,0,16,No
1428,35,Research & Development,Manufacturing Director,43748,4,3,Yes,19,Medical,4,8,4,No
1429,53,Human Resources,Human Resources,65522,2,3,Yes,13,Marketing,3,5,10,Yes
1430,52,Research & Development,Research Scientist,55655,4,3,No,4,Other,4,9,9,No
1431,57,Research & Development,Manufacturing Director,52026,2,3,Yes,8,Technical Degree,1,9,19,Yes
1432,31,Sales,Sales Executive,68943,4,1,Yes,2,Marketing,4,0,3,Yes
1433,23,Sales,Laboratory Technician,63974,3,3,No,10,Technical Degree,3,0,24,No
1434,50,Sales,Human Resources,24019,2,4,Yes,18,Technical Degree,3,6,24,Yes
1435,38,Research & Development,Human Resources,52296,4,1,No,1,Marketing,2,9,1,No
1436,51,Research & Development,Laboratory Technician,17740,2,2,No,6,Other,4,3,2,Yes
1437,55,Sales,Manager,40290,2,2,No,17,Technical Degree,3,5,4,Yes
1438,53,Research & Development,Laboratory Technician,29697,2,2,Yes,2,Marketing,1,5,22,Yes
1439,34,Sales,Sales Executive,61804,4,1,No,2,Life Sciences,2,1,24,No
1440,33,Research & Development,Laboratory Technician,57431,4,3,Yes,18,Life Sciences,1,9,1,No
1441,38,Sales,Research Scientist,44012,4,4,No,3,Medical,3,8,23,No
1442,56,Sales,Sales Executive,68116,1,4,Yes,10,Marketing,4,2,28,Yes
1443,23,Research & Development,Manager,62948,3,3,Yes,14,Other,3,6,14,No
1444,20,Human Resources,Manufacturing Director,69540,2,2,No,7,Other,1,7,20,Yes
1445,57,Sales,Research Scientist,55897,4,3,No,17,Medical,1,8,18,No
1446,27,Sales,Laboratory Technician,49776,1,2,No,0,Technical Degree,4,6,22,Yes
1447,23,Human Resources,Laboratory Technician,15094,1,1,Yes,15,Medical,2,4,2,Yes
1448,25,Human Resources,Manager,35750,3,1,No,0,Other,1,2,21,No
1449,48,Research & Development,Manufacturing Director,70962,4,3,Yes,16,Marketing,2,8,2,No
1450,44,Research & Development,Research Scientist,32022,4,3,No,1,Technical Degree,3,2,7,No
1451,18,Research & Development,Manager,27407,4,3,No,18,Technical Degree,4,3,12,No
1452,18,Research & Development,Human Resources,52947,3,1,No,19,Technical Degree,1,9,23,No
1453,55,Research & Development,Manager,66997,4,2,Yes,3,Other,4,1,19,Yes
1454,21,Research & Development,Sales Executive,45035,4,3,Yes,16,Technical Degree,4,5,28,No
1455,41,Sales,Laboratory Technician,28849,2,2,No,0,Life Sciences,3,6,20,Yes
1456,40,Sales,Manager,66702,3,3,No,1,Other,1,5,9,No
1457,20,Research & Development,Laboratory Technician,72517,3,4,Yes,11,Other,2,6,6,No
1458,19,Sales,Manager,45935,1,4,No,9,Marketing,2,0,15,No
1459,42,Sales,Laboratory Technician,29071,3,2,No,10,Technical Degree,4,5,1,No
1460,40,Sales,Human Resources,23988,1,1,Yes,17,Medical,1,5,26,Yes
1461,30,Sales,Manufacturing Director,25285,3,4,No,7,Life Sciences,2,5,3,No
1462,37,Research & Development,Human Resources,23977,4,3,No,19,Technical Degree,1,1,19,No
1463,47,Sales,Research Scientist,53484,4,2,No,11,Other,2,9,8,No
1464,33,Human Resources,Laboratory Technician,47255,2,2,No,1,Life Sciences,3,0,4,Yes
1465,57,Research & Development,Research Scientist,18154,3,4,No,15,Other,3,3,23,No
1466,20,Sales,Research Scientist,51294,3,3,Yes,13,Other,3,6,3,No
1467,46,Research & Development,Research Scientist,52006,4,2,Yes,14,Other,4,6,17,Yes
1468,25,Human Resources,Sales Executive,25708,3,4,No,16,Life Sciences,3,9,3,No
1469,52,Sales,Research Scientist,47753,4,3,Yes,0,Other,2,4,9,No
1470,21,Sales,Manager,34029,4,3,No,10,Life Sciences,1,4,26,No
